ANATOMY,"Interdune, Depth","Stoss, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth",,,,,,,
Zotu,MF.28A,MF.31B,IX.10CM.A,IX.20CM.B,IX.30CM.A,IX.40CM.A,IX.50CM.A,IX.60CM.A,IX.70CM.A,IX.80CM.A,Domain,Phylum,Class,Order,Family,Genus,Species
Zotu3097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,archaea,euryarchaeota,thermoplasmata,methanomassiliicoccales,methanomassiliicoccaceae,methanomassiliicoccus,candidatus methanomassiliicoccus intestinalis
Zotu4438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,archaea,euryarchaeota,halobacteria,halobacteriales,halobacteriaceae,halobellus,halobellus limi
Zotu3646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,rhodospirillales,acetobacteraceae,paeniroseomonas,paeniroseomonas fluminis
Zotu3227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,chloroflexota,chloroflexia,herpetosiphonales,herpetosiphonaceae,herpetosiphon,herpetosiphon aurantiacus
Zotu1508,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,10.0,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,oxalobacteraceae,noviherbaspirillum,noviherbaspirillum massiliense
Zotu6204,0.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,bacteria,pseudomonadota,betaproteobacteria,nitrosomonadales,methylophilaceae,novimethylophilus,novimethylophilus kurashikiensis
Zotu3558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,archaea,euryarchaeota,halobacteria,halobacteriales,halobacteriaceae,halobacterium,halobacterium bonnevillei
Zotu3855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacillota,clostridia,eubacteriales,oscillospiraceae,ethanoligenens,ethanoligenens harbinense
Zotu1649,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,brucellaceae,brucella,brucella intermedia
Zotu6248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,archaea,euryarchaeota,thermoplasmata,methanomassiliicoccales,methanomassiliicoccaceae,methanomassiliicoccus,candidatus methanomassiliicoccus intestinalis
Zotu5207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacillota,bacilli,bacillales,paenibacillaceae,paenibacillus,paenibacillus mucilaginosus
Zotu2998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,gemmatimonadota,longimicrobiia,longimicrobiales,longimicrobiaceae,longimicrobium,longimicrobium terrae
Zotu3686,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,bacteria,gemmatimonadota,gemmatimonadetes,gemmatimonadales,gemmatimonadaceae,gemmatirosa,gemmatirosa kalamazoonensis
Zotu5482,0.0,0.0,18.0,10.0,11.0,0.0,0.0,0.0,1.0,0.0,bacteria,actinomycetota,actinomycetes,micrococcales,micrococcaceae,rothia,rothia dentocariosa
Zotu1499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,archaea,euryarchaeota,thermoplasmata,methanomassiliicoccales,methanomassiliicoccaceae,candidatus methanogranum,thermoplasmata archaeon kjm51a
Zotu5228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,verrucomicrobiota,verrucomicrobiae,verrucomicrobiales,verrucomicrobia subdivision 3,pedosphaera,pedosphaera parvula
Zotu3291,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,bacteria,acidobacteriota,blastocatellia,blastocatellales,arenimicrobiaceae,brevitalea,brevitalea aridisoli
Zotu5847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,myxococcota,myxococcia,myxococcales,vulgatibacteraceae,vulgatibacter,vulgatibacter incomptus
Zotu5552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,chloroflexota,tepidiformia,tepidiformales,tepidiformaceae,tepidiforma,tepidiforma bonchosmolovskayae
Zotu4301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,bacteria,elusimicrobiota,endomicrobia,endomicrobiales,endomicrobiaceae,candidatus endomicrobium,candidatus endomicrobium pyrsonymphae
Zotu4484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,solirubrobacteraceae,solirubrobacter,solirubrobacter ginsenosidimutans
Zotu2652,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,gammaproteobacteria,steroidobacterales,steroidobacteraceae,steroidobacter,steroidobacter agaridevorans
Zotu2456,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,archaea,euryarchaeota,thermoplasmata,methanomassiliicoccales,methanomassiliicoccaceae,methanomassiliicoccus,candidatus methanomassiliicoccus intestinalis
Zotu5926,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,acidobacteriota,vicinamibacteria,vicinamibacterales,vicinamibacteraceae,luteitalea,luteitalea pratensis
Zotu5684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,planctomycetota,planctomycetia,pirellulales,lacipirellulaceae,lacipirellula,lacipirellula limnantheis
Zotu4372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,planctomycetota,planctomycetia,pirellulales,pirellulaceae,anatilimnocola,anatilimnocola aggregata
Zotu5641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,verrucomicrobiota,verrucomicrobiae,verrucomicrobiales,verrucomicrobia subdivision 3,pedosphaera,pedosphaera parvula
Zotu3107,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,gammaproteobacteria,nevskiales,nevskiaceae,panacagrimonas,panacagrimonas perspica
Zotu3985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,planctomycetota,planctomycetia,planctomycetales,planctomycetaceae,fuerstiella,fuerstiella marisgermanici
Zotu914,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,deltaproteobacteria,myxococcales,polyangiaceae,chondromyces,chondromyces pediculatus
Zotu4434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacillota,bacilli,bacillales,paenibacillaceae,paenibacillus,paenibacillus antri
Zotu4287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingomonadaceae,sphingobium,sphingobium olei
Zotu1663,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,archaea,euryarchaeota,thermoplasmata,methanomassiliicoccales,methanomassiliicoccaceae,methanomassiliicoccus,candidatus methanomassiliicoccus intestinalis
Zotu5742,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,58.0,0.0,bacteria,bacteroidota,chitinophagia,chitinophagales,chitinophagaceae,segetibacter,segetibacter aerophilus
Zotu564,0.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,1.0,4.0,bacteria,planctomycetota,planctomycetia,pirellulales,pirellulaceae,anatilimnocola,anatilimnocola aggregata
Zotu847,0.0,0.0,21.0,126.0,79.0,150.0,2.0,3.0,1.0,0.0,bacteria,bacteroidota,chitinophagia,chitinophagales,chitinophagaceae,segetibacter,segetibacter koreensis
Zotu1608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacteroidota,chitinophagia,chitinophagales,chitinophagaceae,segetibacter,segetibacter koreensis
Zotu1356,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,91.0,archaea,euryarchaeota,halobacteria,halobacteriales,halobacteriaceae,halorubrum,halorubrum vacuolatum
Zotu1888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,actinomycetes,kitasatosporales,streptomycetaceae,streptomyces,streptomyces albiaxialis
Zotu1373,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,bacteria,actinomycetota,rubrobacteria,rubrobacterales,rubrobacteraceae,rubrobacter,rubrobacter naiadicus
Zotu757,0.0,0.0,8.0,26.0,13.0,1.0,7.0,3.0,1.0,1.0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,acidimicrobiaceae,aciditerrimonas,aciditerrimonas ferrireducens
Zotu2800,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,rhodospirillales,acetobacteraceae,caldovatus,caldovatus sediminis
Zotu3566,0.0,0.0,1.0,0.0,0.0,1.0,19.0,0.0,32.0,0.0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,baekduiaceae,baekduia,baekduia soli
Zotu4666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,archaea,euryarchaeota,halobacteria,halobacteriales,halobacteriaceae,haloquadratum,haloquadratum walsbyi
Zotu2180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacillota,clostridia,moorellales,moorellaceae,moorella,moorella glycerini
Zotu5579,0.0,0.0,3.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,bacteria,bacteroidota,flavobacteriia,flavobacteriales,weeksellaceae,epilithonimonas,epilithonimonas vandammei
Zotu1291,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bacteria,chloroflexota,chloroflexia,kallotenuales,kallotenuaceae,kallotenue,kallotenue papyrolyticum
Zotu215,0.0,0.0,4.0,10.0,18.0,13.0,19.0,9.0,1658.0,300.0,bacteria,actinomycetota,thermoleophilia,thermoleophilales,thermoleophilaceae,thermoleophilum,thermoleophilum album
Zotu1836,0.0,0.0,11.0,12.0,78.0,3.0,1.0,13.0,3.0,1.0,bacteria,planctomycetota,phycisphaerae,tepidisphaerales,tepidisphaeraceae,tepidisphaera,tepidisphaera mucosa
Zotu1901,0.0,0.0,0.0,6.0,29.0,0.0,0.0,140.0,10.0,1.0,bacteria,bacillota,clostridia,eubacteriales,clostridiaceae,clostridium,clostridium cylindrosporum
Zotu2172,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,archaea,euryarchaeota,halobacteria,halobacteriales,halobacteriaceae,halobellus,halobellus limi
Zotu5875,0.0,0.0,0.0,0.0,0.0,61.0,1.0,0.0,0.0,0.0,bacteria,actinomycetota,rubrobacteria,rubrobacterales,rubrobacteraceae,rubrobacter,rubrobacter naiadicus
Zotu1273,0.0,0.0,15.0,28.0,3.0,102.0,0.0,0.0,3.0,3.0,bacteria,thermodesulfobacteriota,desulfuromonadia,desulfuromonadales,desulfuromonadaceae,desulfuromonas,desulfuromonas acetexigens
Zotu5976,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,bacteria,actinomycetota,nitriliruptoria,euzebyales,euzebyaceae,euzebya,euzebya pacifica
Zotu1474,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,hyphomicrobiales,vineibacter,vineibacter terrae
Zotu356,0.0,0.0,828.0,1.0,0.0,4.0,1.0,4.0,2.0,9.0,bacteria,pseudomonadota,gammaproteobacteria,legionellales,legionellaceae,legionella,legionella waltersii
Zotu3819,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,27.0,0.0,bacteria,chloroflexota,caldilineae,caldilineales,caldilineaceae,litorilinea,litorilinea aerophila
Zotu2240,0.0,0.0,19.0,36.0,1.0,0.0,27.0,0.0,18.0,0.0,archaea,euryarchaeota,thermoplasmata,methanomassiliicoccales,methanomassiliicoccaceae,methanomassiliicoccus,candidatus methanomassiliicoccus intestinalis
Zotu1602,0.0,0.0,1.0,0.0,0.0,0.0,2.0,167.0,27.0,1.0,archaea,thaumarchaeota,nitrososphaeria,nitrososphaerales,nitrososphaeraceae,candidatus nitrososphaera,candidatus nitrososphaera
Zotu4904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,thermodesulfobacteriota,desulfuromonadia,desulfuromonadales,desulfuromonadaceae,desulfuromonas,desulfuromonas thiophila
Zotu4568,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,gammaproteobacteria,xanthomonadales,xanthomonadaceae,lysobacter,lysobacter yangpyeongensis
Zotu5042,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,rubrobacteria,rubrobacterales,rubrobacteraceae,rubrobacter,rubrobacter xylanophilus
Zotu2447,0.0,0.0,13.0,7.0,13.0,44.0,0.0,1.0,6.0,3.0,bacteria,actinomycetota,rubrobacteria,gaiellales,gaiellaceae,gaiella,gaiella occulta
Zotu2874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,13.0,bacteria,pseudomonadota,gammaproteobacteria,thiotrichales,fastidiosibacteraceae,fastidiosibacter,fastidiosibacter lacustris
Zotu3230,0.0,0.0,7.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,bacteria,actinomycetota,actinomycetia,micrococcales,microbacteriaceae,microbacterium,microbacterium aurum
Zotu3908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,betaproteobacteria,ferrovales,ferrovaceae,ferrovum,ferrovum myxofaciens
Zotu2600,0.0,0.0,1.0,1.0,0.0,0.0,0.0,32.0,46.0,0.0,bacteria,actinomycetota,actinomycetes,kitasatosporales,streptomycetaceae,allostreptomyces,allostreptomyces indica
Zotu1421,0.0,0.0,0.0,1.0,17.0,2.0,101.0,33.0,25.0,1.0,bacteria,gemmatimonadota,gemmatimonadetes,gemmatimonadales,gemmatimonadaceae,gemmatimonas,gemmatimonas phototrophica
Zotu2140,0.0,0.0,83.0,33.0,12.0,0.0,0.0,0.0,1.0,2.0,bacteria,actinomycetota,actinomycetes,micromonosporales,micromonosporaceae,micromonospora,micromonospora marina
Zotu2089,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,bacteria,bacillota,clostridia,eubacteriales,clostridiales family xvii. incertae sedis,thermaerobacter,thermaerobacter subterraneus
Zotu3223,0.0,0.0,0.0,7.0,32.0,1.0,15.0,2.0,1.0,0.0,bacteria,bacteroidota,bacteroidia,marinilabiliales,prolixibacteraceae,aquipluma,aquipluma nitroreducens
Zotu4147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,bacteria,pseudomonadota,alphaproteobacteria,rhodospirillales,azospirillaceae,skermanella,skermanella rubra
Zotu1860,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,bacteria,verrucomicrobiota,verrucomicrobiae,verrucomicrobiales,verrucomicrobia subdivision 3,pedosphaera,pedosphaera parvula
Zotu6409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,bacteria,acidobacteriota,blastocatellia,blastocatellales,arenimicrobiaceae,arenimicrobium,arenimicrobium luteum
Zotu841,0.0,0.0,4.0,2.0,7.0,186.0,64.0,47.0,79.0,3.0,bacteria,pseudomonadota,betaproteobacteria,nitrosomonadales,thiobacillaceae,thiobacillus,thiobacillus thioparus
Zotu1596,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,bacteria,actinomycetota,rubrobacteria,rubrobacterales,rubrobacteraceae,rubrobacter,rubrobacter naiadicus
Zotu929,0.0,0.0,2.0,10.0,0.0,2.0,0.0,0.0,2.0,1.0,bacteria,bacillota,bacilli,bacillales,bacillales family x. incertae sedis,hydrogenibacillus,hydrogenibacillus schlegelii
Zotu4528,0.0,0.0,0.0,3.0,0.0,54.0,0.0,0.0,0.0,0.0,bacteria,bacillota,bacilli,bacillales,paenibacillaceae,ammoniphilus,ammoniphilus resinae
Zotu775,0.0,0.0,2.0,9.0,14.0,119.0,2.0,17.0,3.0,8.0,bacteria,bacteroidota,flavobacteriia,flavobacteriales,weeksellaceae,chryseobacterium,chryseobacterium fistulae
Zotu438,0.0,0.0,5.0,0.0,3.0,1.0,1.0,3.0,1.0,2.0,bacteria,planctomycetota,planctomycetia,gemmatales,gemmataceae,zavarzinella,zavarzinella formosa
Zotu2675,0.0,0.0,4.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,gammaproteobacteria,chromatiales,ectothiorhodospiraceae,alkalilimnicola,alkalilimnicola halodurans
Zotu5055,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,bacteria,acidobacteriota,blastocatellia,blastocatellales,arenimicrobiaceae,arenimicrobium,arenimicrobium luteum
Zotu858,0.0,0.0,320.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,bacteria,verrucomicrobiota,verrucomicrobiae,verrucomicrobiales,verrucomicrobia subdivision 3,pedosphaera,pedosphaera parvula
Zotu2369,0.0,0.0,0.0,2.0,1.0,0.0,1.0,33.0,1.0,0.0,bacteria,kiritimatiellota,tichowtungiia,tichowtungiales,tichowtungiaceae,tichowtungia,tichowtungia aerotolerans
Zotu3774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacteroidota,chitinophagia,chitinophagales,chitinophagaceae,lacibacter,lacibacter cauensis
Zotu1326,0.0,0.0,187.0,13.0,1.0,0.0,1.0,0.0,1.0,1.0,bacteria,fusobacteriota,fusobacteriia,fusobacteriales,leptotrichiaceae,leptotrichia,leptotrichia genomosp. c1
Zotu4556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,deltaproteobacteria,desulfuromonadales,desulfuromonadaceae,desulfuromonas,desulfuromonas svalbardensis
Zotu6252,0.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,gammaproteobacteria,xanthomonadales,xanthomonadaceae,pseudoxanthomonas,pseudoxanthomonas taiwanensis
Zotu1958,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,bacteria,planctomycetota,planctomycetia,pirellulales,pirellulaceae,candidatus anammoximicrobium,candidatus anammoximicrobium moscowii
Zotu2548,0.0,0.0,0.0,0.0,1.0,0.0,40.0,43.0,5.0,0.0,bacteria,verrucomicrobiota,verrucomicrobiae,verrucomicrobiales,verrucomicrobia subdivision 3,pedosphaera,pedosphaera parvula
Zotu4025,0.0,0.0,8.0,0.0,89.0,0.0,2.0,1.0,37.0,3.0,bacteria,actinomycetota,rubrobacteria,rubrobacterales,rubrobacteraceae,rubrobacter,rubrobacter taiwanensis
Zotu4738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,0.0,bacteria,bacteroidota,sphingobacteriia,sphingobacteriales,sphingobacteriaceae,pedobacter,pedobacter edaphicus
Zotu2041,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,bacteria,chloroflexota,anaerolineae,anaerolineales,anaerolineaceae,thermanaerothrix,thermanaerothrix daxensis
Zotu1051,0.0,0.0,144.0,55.0,1.0,1.0,1.0,0.0,0.0,0.0,bacteria,spirochaetota,spirochaetia,spirochaetales,treponemataceae,treponema,treponema maltophilum
Zotu1443,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,bacteria,bacteroidota,chitinophagia,chitinophagales,chitinophagaceae,segetibacter,segetibacter aerophilus
Zotu2747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,kiritimatiellota,tichowtungiia,tichowtungiales,tichowtungiaceae,tichowtungia,tichowtungia aerotolerans
Zotu3902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,bacteria,bacillota,bacilli,lactobacillales,lactobacillaceae,weissella,weissella ceti
Zotu323,0.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,7.0,bacteria,actinomycetota,actinomycetia,micrococcales,dermacoccaceae,dermacoccus,dermacoccus nishinomiyaensis
Zotu3841,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,bacteria,acidobacteriota,blastocatellia,blastocatellales,blastocatellaceae,blastocatella,blastocatella fastidiosa
Zotu1558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,bacteria,chloroflexota,chloroflexia,chloroflexales,chloroflexaceae,chloroflexus,chloroflexus aurantiacus
Zotu3401,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45.0,3.0,bacteria,pseudomonadota,gammaproteobacteria,legionellales,coxiellaceae,aquicella,aquicella siphonis
Zotu1708,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,bacteria,chloroflexota,chloroflexia,chloroflexales,oscillochloridaceae,oscillochloris,oscillochloris trichoides
Zotu1713,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,117.0,1.0,archaea,euryarchaeota,thermoplasmata,methanomassiliicoccales,methanomassiliicoccaceae,methanomassiliicoccus,candidatus methanomassiliicoccus intestinalis
Zotu2575,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,nitriliruptoria,euzebyales,euzebyaceae,euzebya,euzebya pacifica
Zotu690,0.0,0.0,4.0,4.0,60.0,0.0,26.0,72.0,19.0,8.0,bacteria,chloroflexota,chloroflexia,chloroflexales,oscillochloridaceae,oscillochloris,oscillochloris trichoides
Zotu3989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,chloroflexota,chloroflexia,kallotenuales,kallotenuaceae,kallotenue,kallotenue papyrolyticum
Zotu2761,0.0,0.0,1.0,2.0,1.0,1.0,1.0,17.0,57.0,2.0,bacteria,acidobacteriota,vicinamibacteria,vicinamibacterales,vicinamibacteraceae,vicinamibacter,vicinamibacter silvestris
Zotu6348,0.0,0.0,2.0,0.0,19.0,0.0,14.0,1.0,1.0,0.0,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,burkholderiales,aquabacterium,aquabacterium fontiphilum
Zotu1846,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,bacteria,thermodesulfobacteriota,desulfuromonadia,desulfuromonadales,desulfuromonadaceae,desulfuromonas,desulfuromonas michiganensis
Zotu2997,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,bacteria,bacillota,clostridia,eubacteriales,symbiobacteriaceae,symbiobacterium,symbiobacterium terraclitae
Zotu4044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,bacteria,bacteroidota,flavobacteriia,flavobacteriales,weeksellaceae,chryseobacterium,chryseobacterium moechotypicola
Zotu2542,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,bacteria,bacillota,clostridia,eubacteriales,symbiobacteriaceae,symbiobacterium,symbiobacterium ostreiconchae
Zotu4936,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,bacteria,verrucomicrobiota,spartobacteria,chthoniobacterales,chthoniobacteraceae,chthoniobacter,chthoniobacter flavus
Zotu2081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,bacteria,acidobacteriota,blastocatellia,blastocatellales,pyrinomonadaceae,pyrinomonas,pyrinomonas methylaliphatogenes
Zotu807,0.0,0.0,314.0,5.0,3.0,0.0,1.0,1.0,3.0,2.0,bacteria,bacteroidota,chitinophagia,chitinophagales,chitinophagaceae,segetibacter,segetibacter aerophilus
Zotu2807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacillota,clostridia,eubacteriales,symbiobacteriaceae,symbiobacterium,symbiobacterium terraclitae
Zotu6239,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,bacteria,verrucomicrobiota,verrucomicrobiae,limisphaerales,fontisphaeraceae,fontisphaera,fontisphaera persica
Zotu1032,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,thermoleophilia,thermoleophilales,thermoleophilaceae,thermoleophilum,thermoleophilum album
Zotu2850,0.0,0.0,2.0,4.0,56.0,0.0,0.0,0.0,1.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,hyphomicrobiaceae,methylothermalis,methylothermalis aethiopiae
Zotu1075,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,bacteria,bacillota,bacilli,bacillales,bacillaceae,bacillus,bacillus suaedae
Zotu991,0.0,0.0,56.0,38.0,66.0,54.0,2.0,2.0,0.0,2.0,bacteria,chloroflexota,chloroflexia,chloroflexales,roseiflexaceae,kouleothrix,kouleothrix aurantiaca
Zotu1858,0.0,0.0,1.0,2.0,2.0,1.0,53.0,39.0,12.0,0.0,bacteria,thermodesulfobacteriota,desulfuromonadia,geobacterales,geobacteraceae,geomonas,geomonas oryzae
Zotu1753,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,bacteria,actinomycetota,actinomycetes,frankiales,frankiaceae,frankia,frankia alni
Zotu1876,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,bacteria,actinomycetota,rubrobacteria,rubrobacterales,rubrobacteraceae,rubrobacter,rubrobacter xylanophilus
Zotu1522,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,bacteria,planctomycetota,planctomycetia,gemmatales,gemmataceae,fimbriiglobus,fimbriiglobus ruber
Zotu3047,0.0,0.0,0.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,deltaproteobacteria,myxococcales,kofleriaceae,kofleria,kofleria flava
Zotu2396,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,bacteria,actinomycetota,nitriliruptoria,egibacterales,egibacteraceae,egibacter,egibacter rhizosphaerae
Zotu1420,0.0,0.0,79.0,38.0,4.0,0.0,50.0,1.0,4.0,3.0,bacteria,actinomycetota,rubrobacteria,rubrobacterales,rubrobacteraceae,rubrobacter,rubrobacter naiadicus
Zotu2046,0.0,0.0,0.0,6.0,13.0,0.0,1.0,0.0,0.0,0.0,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,burkholderiaceae,limnobacter,limnobacter alexandrii
Zotu3926,0.0,0.0,9.0,6.0,2.0,33.0,2.0,0.0,0.0,0.0,bacteria,acidobacteriota,vicinamibacteria,vicinamibacterales,vicinamibacteraceae,vicinamibacter,vicinamibacter silvestris
Zotu3940,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,bacteria,chloroflexota,chloroflexia,chloroflexales,roseiflexaceae,kouleothrix,kouleothrix aurantiaca
Zotu5026,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,bacteria,verrucomicrobiota,verrucomicrobiae,limisphaerales,fontisphaeraceae,fontisphaera,fontisphaera persica
